1269,3.4,7,25,35
1269,3.4,7,25,35
1269,3.4,7,25,35
1269,3.4,7,25,35
1269,3.4,7,25,35
1269,3.4,5,19,35
906,3.4,5,19,29
906,3.39,5,19,29
906,3.39,5,19,29
906,3.39,5,19,29
906,3.39,5,19,29
906,3.39,5,19,29
906,3.39,5,19,29
906,3.39,5,19,29
906,3.39,6,35,29
1544,3.39,6,35,65
1544,13.75,6,35,65
1544,13.75,6,35,65
1544,13.75,6,35,65
1544,13.75,6,35,65
1544,13.75,6,35,65
1544,13.75,6,35,65
1544,13.75,18,30,65
1405,13.75,18,30,39
1405,9.15,18,30,39
1405,9.15,18,30,39
1405,9.15,18,30,39
1405,9.15,18,30,39
1405,9.15,18,30,39
1405,9.15,18,30,39
1405,9.15,21,30,39
1405,9.15,21,31,39
1815,9.15,21,31,42
1815,11.53,21,31,42
1815,11.53,21,31,42
1815,11.53,21,31,42
1815,11.53,21,31,42
1815,11.53,21,31,42
1815,11.53,21,31,42
1815,11.53,21,31,42
1815,11.53,28,34,42
2350,12.02,28,34,49
2350,12.02,28,34,49
2350,12.02,28,34,49
2350,12.02,28,34,49
2350,12.02,28,34,49
2350,12.02,28,34,49
2350,12.02,28,34,49
2350,12.02,30,32,49
1695,12.02,30,32,49
1695,10.54,30,32,49
1695,10.54,30,32,49
1695,10.54,30,32,49
1695,10.54,30,32,49
1695,10.54,30,32,49
1695,10.54,30,32,49
1695,10.54,30,32,49
1695,10.54,30,32,49
1695,10.54,34,33,49
1915,10.54,34,33,52
1915,14.7,34,33,52
1915,14.7,34,33,52
1915,14.7,34,33,52
1915,14.7,34,33,52
1915,14.7,34,33,52
1915,14.7,34,33,52
1915,14.7,34,33,52
1915,14.7,39,33,52
1915,14.7,39,33,47
2127,11.4,39,33,47
2127,11.4,39,33,47
2127,11.4,39,33,47
2127,11.4,39,33,47
2127,11.4,39,33,47
2127,11.4,39,33,47
2127,11.4,39,33,47
2127,11.4,40,31,47
1596,11.4,40,31,43
1596,8.87,40,31,43
1596,8.87,40,31,43
1596,8.87,40,31,43
1596,8.87,40,31,43
1596,8.87,40,31,43
1596,8.87,40,31,43
1596,8.87,41,27,43
1599,8.87,41,27,34
1599,8.09,41,27,34
1599,8.09,41,27,34
1599,8.09,41,27,34
1599,8.09,41,27,34
1599,8.09,41,27,34
1599,8.09,41,27,34
1599,8.09,41,27,34
1599,8.09,41,27,34
1599,8.09,42,25,34
1608,8.09,42,25,30
1608,6.94,42,25,30
1608,6.94,42,25,30
1608,6.94,42,25,30
1608,6.94,42,25,30
1608,6.94,42,25,30
1608,6.94,42,25,30
1608,6.94,42,25,30
1608,6.94,41,25,30
1601,6.94,41,25,30
1601,6.94,41,25,30
1601,6.94,41,25,30
1601,6.94,41,25,30
1601,6.94,41,25,30
1601,6.94,41,25,30
1601,6.94,41,25,30
1601,6.94,41,25,30
1601,6.94,41,25,30
1319,6.94,41,25,30
1319,6.22,41,25,30
1319,6.22,41,25,30
1319,6.22,41,25,30
1319,6.22,41,25,30
1319,6.22,41,25,30
1319,6.22,41,25,30
1319,6.22,41,25,30
1319,6.22,41,25,30
1319,6.22,42,22,30
1292,6.22,42,22,27
1292,4.95,42,22,27
1292,4.95,42,22,27
1292,4.95,42,22,27
1292,4.95,42,22,27
1292,4.95,42,22,27
1292,4.95,42,22,27
1292,4.95,42,22,27
1292,4.95,42,22,27
1292,4.95,42,27,27
1306,4.95,42,27,40
1306,7.17,42,27,40
1306,7.17,42,27,40
1306,7.17,42,27,40
1306,7.17,42,27,40
1306,7.17,42,27,40
1306,7.17,42,27,40
1306,7.17,42,27,40
1306,7.17,42,25,34
1290,7.17,42,25,34
1290,5.86,42,25,34
1290,5.86,42,25,34
1290,5.86,42,25,34
1290,5.86,42,25,34
1290,5.86,42,25,34
1290,5.86,42,25,34
1290,5.86,41,25,34
1290,5.86,41,23,30
1268,5.47,41,23,30
1268,5.47,41,23,30
1268,5.47,41,23,30
1268,5.47,41,23,30
1268,5.47,41,23,30
1268,5.47,41,23,30
1268,5.47,41,23,30
1268,5.47,40,21,30
1238,5.47,40,21,28
1238,5.46,40,21,28
1238,5.46,40,21,28
1238,5.46,40,21,28
1238,5.46,40,21,28
1238,5.46,40,21,28
1238,5.46,40,21,28
1238,5.46,40,23,28
1238,5.46,40,23,32
1236,5.44,40,23,32
1236,5.44,40,23,32
1236,5.44,40,23,32
1236,5.44,40,23,32
1236,5.44,40,23,32
1236,5.44,40,23,32
1236,5.44,40,23,32
1236,5.44,40,23,31
1228,5.35,40,23,31
1228,5.35,40,23,31
1228,5.35,40,23,31
1228,5.35,40,23,31
1228,5.35,40,23,31
1228,5.35,40,23,31
1228,5.35,40,23,31
1228,5.35,40,23,31
1228,5.35,39,27,31
1230,5.35,39,27,45
1230,8.51,39,27,45
1230,8.51,39,27,45
1230,8.51,39,27,45
1230,8.51,39,27,45
1230,8.51,39,27,45
1230,8.51,39,27,45
1230,8.51,41,27,45
1286,8.51,41,32,54
1286,9.3,41,32,54
1286,9.3,41,32,54
1286,9.3,41,32,54
1286,9.3,41,32,54
1286,9.3,41,32,54
1286,9.3,41,32,54
1286,9.3,42,32,54
1286,9.3,42,30,50
1303,9.27,42,30,50
1303,9.27,42,30,50
1303,9.27,42,30,50
1303,9.27,42,30,50
1303,9.27,42,30,50
1303,9.27,42,30,50
1303,9.27,42,30,50
1303,9.27,43,28,50
1329,9.27,43,28,40
1329,6.5,43,28,40
1329,6.5,43,28,40
1329,6.5,43,28,40
1329,6.5,43,28,40
1329,6.5,43,28,40
1329,6.5,43,28,40
1329,6.5,43,28,40
1329,6.5,43,21,25
1334,4.37,43,21,25
1334,4.37,43,21,25
1334,4.37,43,21,25
1334,4.37,43,21,25
1334,4.37,43,21,25
1334,4.37,43,21,25
1334,4.37,43,21,25
1334,4.37,43,18,18
1327,4.37,43,18,18
1327,3.69,43,18,18
1327,3.69,43,18,18
1327,3.69,43,18,18
1327,3.69,43,18,18
1327,3.69,43,18,18
1327,3.69,43,18,18
1327,3.69,42,16,18
1327,3.69,42,16,14
1282,3.37,42,16,14
1282,3.37,42,16,14
1282,3.37,42,16,14
1282,3.37,42,16,14
1282,3.37,42,16,14
1282,3.37,42,16,14
1282,3.37,42,16,14
1282,3.37,42,16,14
1282,3.37,39,17,14
1174,3.37,39,17,18
1174,3.21,39,17,18
1174,3.21,39,17,18
1174,3.21,39,17,18
1174,3.21,39,17,18
1174,3.21,39,17,18
1174,3.21,39,17,18
1174,3.21,36,17,18
1174,3.21,36,20,25
1095,4.14,36,20,25
1095,4.14,36,20,25
1095,4.14,36,20,25
1095,4.14,36,20,25
1095,4.14,36,20,25
1095,4.14,36,20,25
1095,4.14,36,20,25
1095,4.14,33,18,25
725,4.14,33,18,33
725,4.48,33,18,33
725,4.48,33,18,33
725,4.48,33,18,33
725,4.48,33,18,33
725,4.48,33,18,33
725,4.48,33,18,33
725,4.48,24,18,33
725,4.48,24,19,34
868,4.26,24,19,34
868,4.26,24,19,34
868,4.26,24,19,34
868,4.26,24,19,34
868,4.26,24,19,34
868,4.26,24,19,34
868,4.26,24,19,34
868,4.26,20,19,34
827,4.26,20,44,74
827,4.26,20,44,74
827,8.24,20,44,74
827,8.24,20,44,74
827,8.24,20,44,74
827,8.24,20,44,74
827,8.24,20,44,74
827,8.24,20,44,74
827,8.24,22,44,74
877,8.24,22,46,72
877,9.04,22,46,72
877,9.04,22,46,72
877,9.04,22,46,72
877,9.04,22,46,72
877,9.04,22,46,72
877,9.04,22,46,72
877,9.04,25,46,72
877,9.04,25,34,65
995,9.04,25,34,65
995,9.04,25,34,65
995,7.12,25,34,65
995,7.12,25,34,65
995,7.12,25,34,65
995,7.12,25,34,65
995,7.12,25,34,65
995,7.12,25,34,65
995,7.12,25,34,65
995,7.12,28,27,40
1045,4.19,28,27,40
1045,4.19,28,27,40
1045,4.19,28,27,40
1045,4.19,28,27,40
1045,4.19,28,27,40
1045,4.19,28,27,40
1045,4.19,28,27,40
1045,4.19,29,20,40
898,4.19,29,20,33
898,5.44,29,20,33
898,5.44,29,20,33
898,5.44,29,20,33
898,5.44,29,20,33
898,5.44,29,20,33
898,5.44,29,20,33
898,5.44,31,20,33
898,5.44,31,47,72
972,9.94,31,47,72
972,9.94,31,47,72
972,9.94,31,47,72
972,9.94,31,47,72
972,9.94,31,47,72
972,9.94,31,47,72
972,9.94,32,47,72
972,9.94,32,51,72
1305,13.15,32,51,72
1305,13.15,32,51,72
1305,13.15,32,51,72
1305,13.15,32,51,72
1305,13.15,32,51,72
1305,13.15,32,51,72
1305,13.15,32,51,72
1305,13.15,37,51,72
1480,13.15,37,54,76
1480,16.15,37,54,76
1480,16.15,37,54,76
1480,16.15,37,54,76
1480,16.15,37,54,76
1480,16.15,37,54,76
1480,16.15,37,54,76
1480,16.15,41,54,76
1631,16.15,41,54,73
1631,17.3,41,54,73
1631,17.3,41,54,73
1631,17.3,41,54,73
1631,17.3,41,54,73
1631,17.3,41,54,73
1631,17.3,41,54,73
1631,17.3,41,54,73
1631,17.3,44,29,73
1631,17.3,44,29,49
1412,17.3,44,29,49
1412,10.98,44,29,49
1412,10.98,44,29,49
1412,10.98,44,29,49
1412,10.98,44,29,49
1412,10.98,44,29,49
1412,10.98,44,29,49
1412,10.98,46,26,49
1428,10.98,46,26,33
1428,6.66,46,26,33
1428,6.66,46,26,33
1428,6.66,46,26,33
1428,6.66,46,26,33
1428,6.66,46,26,33
1428,6.66,46,26,33
1428,6.66,46,26,33
1428,6.66,46,25,30
1413,6.23,46,25,30
1413,6.23,46,25,30
1413,6.23,46,25,30
1413,6.23,46,25,30
1413,6.23,46,25,30
1413,6.23,46,25,30
1413,6.23,45,25,30
1413,6.23,45,21,24
1390,4.77,45,21,24
1390,4.77,45,21,24
1390,4.77,45,21,24
1390,4.77,45,21,24
1390,4.77,45,21,24
1390,4.77,45,21,24
1390,4.77,45,21,24
1390,4.77,44,21,24
1390,4.77,44,16,14
1340,2.68,44,16,14
1340,2.68,44,16,14
1340,2.68,44,16,14
1340,2.68,44,16,14
1340,2.68,44,16,14
1340,2.68,44,16,14
1340,2.68,44,16,14
1340,2.68,42,19,14
1288,2.68,42,19,20
1288,3.88,42,19,20
1288,3.88,42,19,20
1288,3.88,42,19,20
1288,3.88,42,19,20
1288,3.88,42,19,20
1288,3.88,42,19,20
1288,3.88,41,19,20
1250,3.88,41,20,24
1250,4.28,41,20,24
1250,4.28,41,20,24
1250,4.28,41,20,24
1250,4.28,41,20,24
1250,4.28,41,20,24
1250,4.28,41,20,24
1250,4.28,41,20,24
1250,4.28,40,20,24
1250,4.28,40,20,24
1228,4.28,40,20,24
1228,4.56,40,20,24
1228,4.56,40,20,24
1228,4.56,40,20,24
1228,4.56,40,20,24
1228,4.56,40,20,24
1228,4.56,40,20,24
1228,4.56,40,20,24
1228,4.56,39,23,24
1206,4.56,39,23,34
1206,5.98,39,23,34
1206,5.98,39,23,34
1206,5.98,39,23,34
1206,5.98,39,23,34
1206,5.98,39,23,34
1206,5.98,39,23,34
1206,5.98,39,23,34
1206,5.98,39,25,36
1211,6.33,39,25,36
1211,6.33,39,25,36
1211,6.33,39,25,36
1211,6.33,39,25,36
1211,6.33,39,25,36
1211,6.33,39,25,36
1211,6.33,39,25,36
1211,6.33,40,26,36
1223,6.89,40,26,40
1223,6.89,40,26,40
1223,6.89,40,26,40
1223,6.89,40,26,40
1223,6.89,40,26,40
1223,6.89,40,26,40
1223,6.89,40,26,40
1223,6.89,40,26,40
1240,6.89,40,26,41
1240,7.27,40,26,41
1240,7.27,40,26,41
1240,7.27,40,26,41
1240,7.27,40,26,41
1240,7.27,40,26,41
1240,7.27,40,26,41
1240,7.27,41,26,41
1240,7.27,41,30,49
1281,9.1,41,30,49
1281,9.1,41,30,49
1281,9.1,41,30,49
1281,9.1,41,30,49
1281,9.1,41,30,49
1281,9.1,41,30,49
1281,9.1,43,30,49
1281,9.1,43,28,49
1344,9.1,43,28,42
1344,7.77,43,28,42
1344,7.77,43,28,42
1344,7.77,43,28,42
1344,7.77,43,28,42
1344,7.77,43,28,42
1344,7.77,43,28,42
1344,7.77,43,28,42
1344,7.77,44,28,42
1344,7.77,44,26,37
1368,7.16,44,26,37
1368,7.16,44,26,37
1368,7.16,44,26,37
1368,7.16,44,26,37
1368,7.16,44,26,37
1368,7.16,44,26,37
1368,7.16,44,26,37
1368,7.16,44,20,37
1355,7.16,44,20,20
1355,3.48,44,20,20
1355,3.48,44,20,20
1355,3.48,44,20,20
1355,3.48,44,20,20
1355,3.48,44,20,20
1355,3.48,44,20,20
1355,3.48,43,16,20
1330,3.48,43,16,15
1330,2.68,43,16,15
1330,2.68,43,16,15
1330,2.68,43,16,15
1330,2.68,43,16,15
