2.3	2060	4.21	60	20	11
2.3	2060	4.21	60	20	11
2.3	2060	4.21	60	20	11
2.4	2060	4.21	59	20	11
2.4	2060	4.21	59	28	24
4.2	1819	7.36	59	28	24
4.2	1819	7.36	59	28	24
4.2	1819	7.36	59	28	24
4.2	1819	7.36	59	28	24
4.2	1819	7.36	59	28	24
4.2	1819	7.36	59	28	24
4.2	1819	7.36	59	28	24
4.2	1819	7.36	59	31	24
4.2	1848	7.36	59	31	43
6.8	1848	12.04	59	31	43
6.8	1848	12.04	59	31	43
6.8	1848	12.04	59	31	43
6.8	1848	12.04	59	31	43
6.8	1848	12.04	59	31	43
6.8	1848	12.04	59	31	43
6.6	1848	12.04	61	31	43
6.6	1848	12.04	61	33	54
8.0	1879	14.66	61	33	54
8.0	1879	14.66	61	33	54
8.0	1879	14.66	61	33	54
8.0	1879	14.66	61	33	54
8.0	1879	14.66	61	33	54
8.0	1879	14.66	61	33	54
8.0	1879	14.66	61	33	54
7.9	1879	14.66	62	33	54
7.9	1879	14.66	62	28	30
7.9	1918	14.66	62	28	30
4.8	1918	8.82	62	28	30
4.8	1918	8.82	62	28	30
4.8	1918	8.82	62	28	30
4.8	1918	8.82	62	28	30
4.8	1918	8.82	62	28	30
4.8	1918	8.82	62	28	30
4.8	1918	8.82	62	29	30
4.8	1926	8.82	62	29	35
5.3	1926	9.74	62	29	35
5.3	1926	9.74	62	29	35
5.3	1926	9.74	62	29	35
5.3	1926	9.74	62	29	35
5.3	1926	9.74	62	29	35
5.3	1926	9.74	62	29	35
5.3	1926	9.74	62	29	35
5.2	1926	9.74	63	29	35
5.2	1949	9.74	63	30	36
5.2	1949	9.86	63	30	36
5.2	1949	9.86	63	30	36
5.2	1949	9.86	63	30	36
5.2	1949	9.86	63	30	36
5.2	1949	9.86	63	30	36
5.2	1949	9.86	63	30	36
5.2	1949	9.86	63	30	36
5.2	1949	9.86	63	26	26
4.0	1936	7.56	63	26	26
4.0	1936	7.56	63	26	26
4.0	1936	7.56	63	26	26
4.0	1936	7.56	63	26	26
4.0	1936	7.56	63	26	26
4.0	1936	7.56	63	26	26
4.0	1936	7.56	63	26	26
4.0	1936	7.56	63	26	25
1.7	1911	3.19	63	26	25
1.7	1911	3.19	63	26	25
1.7	1911	3.19	63	26	25
1.7	1911	3.19	63	26	25
1.7	1911	3.19	63	26	25
1.7	1911	3.19	63	26	25
1.8	1911	3.19	58	26	25
1.8	1911	3.19	58	18	13
1.9	1728	3.37	58	18	13
1.9	1728	3.37	58	18	13
1.9	1728	3.37	58	18	13
1.9	1728	3.37	58	18	13
1.9	1728	3.37	58	18	13
1.9	1728	3.37	58	18	13
1.9	1728	3.37	58	18	13
2.3	1728	3.37	49	16	13
2.3	1115	3.37	49	16	15
1.7	1115	2.56	49	16	15
1.7	1115	2.56	49	16	15
1.7	1115	2.56	49	16	15
1.7	1115	2.56	49	16	15
1.7	1115	2.56	49	16	15
1.7	1115	2.56	49	16	15
2.1	1115	2.56	41	17	15
2.1	1495	2.56	41	17	14
2.4	1495	3.00	41	17	14
2.4	1495	3.00	41	17	14
2.4	1495	3.00	41	17	14
2.4	1495	3.00	41	17	14
2.4	1495	3.00	41	17	14
2.4	1495	3.00	41	17	14
3.7	1495	3.00	27	17	14
3.7	1495	3.00	27	15	18
3.5	1004	2.82	27	15	18
3.5	1004	2.82	27	15	18
3.5	1004	2.82	27	15	18
3.5	1004	2.82	27	15	18
3.5	1004	2.82	27	15	18
3.5	1004	2.82	27	15	18
3.5	1004	2.82	27	15	18
3.5	1004	2.82	27	15	18
5.0	1004	2.82	19	24	28
13.2	1477	7.49	19	24	28
13.2	1477	7.49	19	24	28
13.2	1477	7.49	19	24	28
13.2	1477	7.49	19	24	28
13.2	1477	7.49	19	24	28
13.2	1477	7.49	19	24	28
13.2	1477	7.49	19	24	28
11.9	1477	7.49	21	31	28
11.9	1740	7.49	21	31	46
18.1	1740	11.34	21	31	46
18.1	1740	11.34	21	31	46
18.1	1740	11.34	21	31	46
18.1	1740	11.34	21	31	46
18.1	1740	11.34	21	31	46
18.1	1740	11.34	21	31	46
18.1	1740	11.34	21	31	46
15.8	1740	11.34	24	25	46
15.8	1979	11.34	24	25	24
10.1	1979	7.23	24	25	24
10.1	1979	7.23	24	25	24
10.1	1979	7.23	24	25	24
10.1	1979	7.23	24	25	24
10.1	1979	7.23	24	25	24
10.1	1979	7.23	24	25	24
10.1	1979	7.23	24	25	24
10.1	1979	7.23	24	25	24
9.0	1979	7.23	27	25	24
9.0	1979	7.23	27	29	24
9.0	1979	7.23	27	29	33
14.7	2249	11.87	27	29	33
14.7	2249	11.87	27	29	33
14.7	2249	11.87	27	29	33
14.7	2249	11.87	27	29	33
14.7	2249	11.87	27	29	33
14.7	2249	11.87	27	29	33
14.7	2249	11.87	27	29	33
12.0	2249	11.87	33	22	33
12.0	2279	11.87	33	22	22
12.5	2279	12.31	33	22	22
12.5	2279	12.31	33	22	22
12.5	2279	12.31	33	22	22
12.5	2279	12.31	33	22	22
12.5	2279	12.31	33	22	22
12.5	2279	12.31	33	22	22
10.8	2279	12.31	38	22	22
10.8	2279	12.31	38	34	48
12.1	2127	13.71	38	34	48
12.1	2127	13.71	38	34	48
12.1	2127	13.71	38	34	48
12.1	2127	13.71	38	34	48
12.1	2127	13.71	38	34	48
12.1	2127	13.71	38	34	48
12.1	2127	13.71	38	34	48
12.1	2127	13.71	38	34	48
10.4	2127	13.71	44	34	48
10.4	2127	13.71	44	34	49
10.4	2127	13.71	44	34	49
14.7	2448	19.34	44	34	49
14.7	2448	19.34	44	34	49
14.7	2448	19.34	44	34	49
14.7	2448	19.34	44	34	49
14.7	2448	19.34	44	34	49
14.7	2448	19.34	44	34	49
14.7	2448	19.34	44	34	49
13.2	2448	19.34	49	34	49
13.2	2448	19.34	49	32	47
13.2	1881	19.34	49	32	47
13.2	1881	19.34	49	32	47
10.2	1881	14.89	49	32	47
10.2	1881	14.89	49	32	47
10.2	1881	14.89	49	32	47
10.2	1881	14.89	49	32	47
10.2	1881	14.89	49	32	47
10.2	1881	14.89	49	32	47
9.6	1881	14.89	52	31	47
9.6	1881	14.89	52	31	39
6.7	2031	10.35	52	31	39
6.7	2031	10.35	52	31	39
6.7	2031	10.35	52	31	39
6.7	2031	10.35	52	31	39
6.7	2031	10.35	52	31	39
6.7	2031	10.35	52	31	39
6.4	2031	10.35	54	31	39
6.4	2031	10.35	54	30	32
6.1	2072	9.91	54	30	32
6.1	2072	9.91	54	30	32
6.1	2072	9.91	54	30	32
6.1	2072	9.91	54	30	32
6.1	2072	9.91	54	30	32
6.1	2072	9.91	54	30	32
6.1	2072	9.91	54	30	32
6.1	2072	9.91	54	30	32
5.9	2072	9.91	56	31	32
5.9	2155	9.91	56	31	38
7.0	2155	11.71	56	31	38
7.0	2155	11.71	56	31	38
7.0	2155	11.71	56	31	38
7.0	2155	11.71	56	31	38
7.0	2155	11.71	56	31	38
7.0	2155	11.71	56	31	38
6.9	2155	11.71	57	31	38
6.9	2203	11.71	57	31	38
3.4	2203	5.86	57	31	38
3.4	2203	5.86	57	31	38
3.4	2203	5.86	57	31	38
3.4	2203	5.86	57	31	38
3.4	2203	5.86	57	31	38
3.4	2203	5.86	57	31	38
3.4	2203	5.86	57	31	38
3.5	2203	5.86	56	27	38
3.5	1740	5.86	56	27	33
5.0	1740	8.45	56	27	33
5.0	1740	8.45	56	27	33
5.0	1740	8.45	56	27	33
5.0	1740	8.45	56	27	33
5.0	1740	8.45	56	27	33
5.0	1740	8.45	56	27	33
5.0	1740	8.45	56	27	33
5.0	1740	8.45	56	26	28
4.3	1736	7.28	56	26	28
4.3	1736	7.28	56	26	28
4.3	1736	7.28	56	26	28
4.3	1736	7.28	56	26	28
4.3	1736	7.28	56	26	28
4.3	1736	7.28	56	26	28
4.3	1736	7.28	56	26	28
4.3	1736	7.28	56	25	28
4.3	1740	7.28	56	25	26
4.0	1740	6.75	56	25	26
4.0	1740	6.75	56	25	26
4.0	1740	6.75	56	25	26
4.0	1740	6.75	56	25	26
4.0	1740	6.75	56	25	26
4.0	1740	6.75	56	25	26
4.0	1740	6.75	56	25	26
4.0	1738	6.75	56	25	27
4.4	1738	7.29	56	25	27
4.4	1738	7.29	56	25	27
4.4	1738	7.29	56	25	27
4.4	1738	7.29	56	25	27
4.4	1738	7.29	56	25	27
4.4	1738	7.29	56	25	27
4.4	1738	7.29	55	25	27
4.4	1738	7.29	55	20	27
4.4	1696	7.29	55	20	15
2.5	1696	4.19	55	20	15
2.5	1696	4.19	55	20	15
2.5	1696	4.19	55	20	15
2.5	1696	4.19	55	20	15
2.5	1696	4.19	55	20	15
2.5	1696	4.19	55	20	15
2.5	1696	4.19	55	20	15
2.5	1696	4.19	55	20	15
2.6	1696	4.19	54	21	15
2.6	1679	4.19	54	21	26
4.1	1679	6.63	54	21	26
4.1	1679	6.63	54	21	26
4.1	1679	6.63	54	21	26
4.1	1679	6.63	54	21	26
4.1	1679	6.63	54	21	26
4.1	1679	6.63	54	21	26
4.1	1679	6.63	54	21	26
4.1	1679	6.63	54	19	15
2.4	1672	3.84	54	19	15
2.4	1672	3.84	54	19	15
2.4	1672	3.84	54	19	15
2.4	1672	3.84	54	19	15
2.4	1672	3.84	54	19	15
2.4	1672	3.84	54	19	15
2.4	1672	3.84	54	19	15
2.4	1672	3.84	54	19	15
2.4	1672	3.84	54	19	15
2.4	1672	3.84	53	21	15
2.4	1634	3.84	53	21	20
3.5	1634	5.50	53	21	20
3.5	1634	5.50	53	21	20
3.5	1634	5.50	53	21	20
3.5	1634	5.50	53	21	20
3.5	1634	5.50	53	21	20
3.5	1634	5.50	53	21	20
3.5	1634	5.50	53	21	20
3.5	1634	5.50	53	21	20
3.5	1634	5.50	53	25	27
3.5	1639	5.50	53	25	27
4.3	1639	6.89	53	25	27
4.3	1639	6.89	53	25	27
4.3	1639	6.89	53	25	27
4.3	1639	6.89	53	25	27
4.3	1639	6.89	53	25	27
4.3	1639	6.89	53	25	27
4.3	1639	6.89	53	25	27
4.3	1639	6.89	53	25	27
4.3	1639	6.89	53	17	27
4.3	1530	6.89	53	17	13
1.9	1530	3.07	53	17	13
1.9	1530	3.07	53	17	13
1.9	1530	3.07	53	17	13
1.9	1530	3.07	53	17	13
1.9	1530	3.07	53	17	13
1.9	1530	3.07	53	17	13
2.2	1530	3.07	47	17	13
2.2	1530	3.07	47	18	12
2.3	1705	3.21	47	18	12
2.3	1705	3.21	47	18	12
2.3	1705	3.21	47	18	12
2.3	1705	3.21	47	18	12
2.3	1705	3.21	47	18	12
2.3	1705	3.21	47	18	12
2.3	1705	3.21	47	18	12
2.3	1705	3.21	47	18	12
3.5	1705	3.21	31	18	12
3.5	1705	3.21	31	16	18
3.5	1063	3.21	31	16	18
2.7	1063	2.51	31	16	18
22.1	1566	11.89	18	20	52
22.1	2345	11.89	18	20	12
31.1	2345	16.77	18	20	12
31.1	2345	16.77	18	20	12
31.1	2345	16.77	18	20	12
31.1	2345	16.77	18	20	12
31.1	2345	16.77	18	20	12
31.1	2345	16.77	18	20	12
20.8	2345	16.77	27	37	12
20.8	2320	16.77	27	37	62
26.8	2320	21.68	27	37	62
26.8	2320	21.68	27	37	62
26.8	2320	21.68	27	37	62
26.8	2320	21.68	27	37	62
26.8	2320	21.68	27	37	62
26.8	2320	21.68	27	37	62
21.3	2320	21.68	34	37	62
21.3	2320	21.68	34	37	70
21.3	1864	21.68	34	37	70
20.8	1864	21.12	34	37	70
20.8	1864	21.12	34	37	70
20.8	1864	21.12	34	37	70
20.8	1864	21.12	34	37	70
20.8	1864	21.12	34	37	70
20.8	1864	21.12	34	37	70
20.8	1864	21.12	34	37	70
17.2	1864	21.12	41	44	70
17.2	2308	21.12	41	44	74
21.1	2308	25.87	41	44	74
21.1	2308	25.87	41	44	74
21.1	2308	25.87	41	44	74
21.1	2308	25.87	41	44	74
21.1	2308	25.87	41	44	74
21.1	2308	25.87	41	44	74
18.8	2308	25.87	46	44	74
18.8	2308	25.87	46	28	42
13.6	2059	18.72	46	28	42
13.6	2059	18.72	46	28	42
13.6	2059	18.72	46	28	42
13.6	2059	18.72	46	28	42
13.6	2059	18.72	46	28	42
13.6	2059	18.72	46	28	42
13.6	2059	18.72	46	28	42
13.6	2059	18.72	46	28	42
12.5	2059	18.72	50	39	42
12.5	1986	18.72	50	39	69
13.2	1986	19.76	50	39	69
13.2	1986	19.76	50	39	69
13.2	1986	19.76	50	39	69
13.2	1986	19.76	50	39	69
13.2	1986	19.76	50	39	69
13.2	1986	19.76	50	39	69
12.2	1986	19.76	54	39	69
12.2	1986	19.76	54	36	62
12.2	1986	19.76	54	36	62
12.2	2120	19.66	54	36	62
12.2	2120	19.66	54	36	62
12.2	2120	19.66	54	36	62
12.2	2120	19.66	54	36	62
12.2	2120	19.66	54	36	62
12.2	2120	19.66	54	36	62
12.2	2120	19.66	54	36	62
12.2	2120	19.66	54	36	62
11.5	2120	19.66	57	33	62
11.5	1790	19.66	57	33	54
8.2	1790	14.06	57	33	54
8.2	1790	14.06	57	33	54
8.2	1790	14.06	57	33	54
8.2	1790	14.06	57	33	54
8.2	1790	14.06	57	33	54
8.2	1790	14.06	57	33	54
8.1	1790	14.06	58	33	54
8.1	1790	14.06	58	34	58
8.9	1804	15.36	58	34	58
8.9	1804	15.36	58	34	58
8.9	1804	15.36	58	34	58
8.9	1804	15.36	58	34	58
8.9	1804	15.36	58	34	58
8.9	1804	15.36	58	34	58
8.9	1804	15.36	58	34	58
8.6	1804	15.36	60	34	58
8.6	1804	15.36	60	30	32
5.0	1870	8.98	60	30	32
5.0	1870	8.98	60	30	32
5.0	1870	8.98	60	30	32
5.0	1870	8.98	60	30	32
5.0	1870	8.98	60	30	32
5.0	1870	8.98	60	30	32
5.0	1870	8.98	60	30	32
5.0	1870	8.98	60	26	32
5.0	1875	8.98	60	26	27
4.0	1875	7.25	60	26	27
4.0	1875	7.25	60	26	27
4.0	1875	7.25	60	26	27
4.0	1875	7.25	60	26	27
4.0	1875	7.25	60	26	27
4.0	1875	7.25	60	26	27
4.0	1875	7.25	60	26	27
4.0	1875	7.25	60	26	27
4.0	1875	7.25	60	30	38
4.0	1874	7.25	60	30	38
6.0	1874	10.81	60	30	38
6.0	1874	10.81	60	30	38
6.0	1874	10.81	60	30	38
6.0	1874	10.81	60	30	38
6.0	1874	10.81	60	30	38
6.0	1874	10.81	60	30	38
5.9	1874	10.81	61	30	38
5.9	1874	10.81	61	31	41
6.4	1892	11.73	61	31	41
6.4	1892	11.73	61	31	41
6.4	1892	11.73	61	31	41
6.4	1892	11.73	61	31	41
6.4	1892	11.73	61	31	41
6.4	1892	11.73	61	31	41
6.4	1892	11.73	61	31	41
6.4	1892	11.73	61	31	41
6.3	1892	11.73	62	31	41
6.3	1892	11.73	62	31	42
6.3	1915	11.73	62	31	42
6.5	1915	12.00	62	31	42
6.5	1915	12.00	62	31	42
6.5	1915	12.00	62	31	42
6.5	1915	12.00	62	31	42
6.5	1915	12.00	62	31	42
6.5	1915	12.00	62	31	42
6.4	1915	12.00	63	31	42
6.4	1915	12.00	63	32	48
6.4	1959	12.00	63	32	48
7.3	1959	13.84	63	32	48
7.3	1959	13.84	63	32	48
7.3	1959	13.84	63	32	48
7.3	1959	13.84	63	32	48
7.3	1959	13.84	63	32	48
7.3	1959	13.84	63	32	48
7.2	1959	13.84	64	32	48
7.2	1959	13.84	64	30	32
7.2	1968	13.84	64	30	32
1.6	1968	3.07	64	30	32
1.6	1968	3.07	64	30	32
1.6	1968	3.07	64	30	32
1.6	1968	3.07	64	30	32
1.6	1968	3.07	64	30	32
1.6	1968	3.07	64	30	32
1.7	1968	3.07	62	30	32
1.7	1924	3.07	62	30	37
4.9	1924	9.04	62	30	37
4.9	1924	9.04	62	30	37
4.9	1924	9.04	62	30	37
4.9	1924	9.04	62	30	37
4.9	1924	9.04	62	30	37
4.9	1924	9.04	62	30	37
5.0	1924	9.04	61	30	37
5.0	1924	9.04	61	19	19
2.0	1288	3.58	61	19	19
2.0	1288	3.58	61	19	19
2.0	1288	3.58	61	19	19
2.0	1288	3.58	61	19	19
2.0	1288	3.58	61	19	19
2.0	1288	3.58	61	19	19
2.0	1288	3.58	61	19	19
2.2	1288	3.58	54	19	19
2.2	2066	3.58	54	21	13
2.6	2066	4.12	54	21	13
2.6	2066	4.12	54	21	13
2.6	2066	4.12	54	21	13
2.6	2066	4.12	54	21	13
2.6	2066	4.12	54	21	13
2.6	2066	4.12	54	21	13
3.0	2066	4.12	46	21	13
3.0	2066	4.12	46	16	21
2.7	986	3.73	46	16	21
2.7	986	3.73	46	16	21
2.7	986	3.73	46	16	21
2.7	986	3.73	46	16	21
2.7	986	3.73	46	16	21
2.7	986	3.73	46	16	21
2.7	986	3.73	46	16	21
2.7	986	3.73	46	16	21
2.7	986	3.73	46	16	21
5.0	986	3.73	25	16	21
5.0	986	3.73	25	16	18
4.1	1132	3.09	25	16	18
4.1	1132	3.09	25	16	18
4.1	1132	3.09	25	16	18
4.1	1132	3.09	25	16	18
4.1	1132	3.09	25	16	18
4.1	1132	3.09	25	16	18
4.1	1132	3.09	25	16	18
5.2	1132	3.09	20	30	18
5.2	1647	3.09	20	30	41
17.1	1647	10.21	20	30	41
17.1	1647	10.21	20	30	41
17.1	1647	10.21	20	30	41
17.1	1647	10.21	20	30	41
17.1	1647	10.21	20	30	41
17.1	1647	10.21	20	30	41
17.1	1647	10.21	20	30	41
14.2	1647	10.21	24	30	41
14.2	1647	10.21	24	32	40
17.0	2045	12.19	24	32	40
17.0	2045	12.19	24	32	40
17.0	2045	12.19	24	32	40
17.0	2045	12.19	24	32	40
17.0	2045	12.19	24	32	40
17.0	2045	12.19	24	32	40
15.1	2045	12.19	27	32	40
15.1	2045	12.19	27	32	42
17.4	2209	14.06	27	32	42
17.4	2209	14.06	27	32	42
17.4	2209	14.06	27	32	42
17.4	2209	14.06	27	32	42
17.4	2209	14.06	27	32	42
17.4	2209	14.06	27	32	42
15.7	2209	14.06	30	32	42
15.7	2209	14.06	30	33	42
15.7	2499	14.06	30	33	43
11.4	2499	10.25	30	33	43
11.4	2499	10.25	30	33	43
11.4	2499	10.25	30	33	43
11.4	2499	10.25	30	33	43
11.4	2499	10.25	30	33	43
11.4	2499	10.25	30	33	43
11.4	2499	10.25	30	33	43
10.1	2499	10.25	34	34	43
10.1	1947	10.25	34	34	54
15.3	1947	15.60	34	34	54
15.3	1947	15.60	34	34	54
15.3	1947	15.60	34	34	54
15.3	1947	15.60	34	34	54
15.3	1947	15.60	34	34	54
15.3	1947	15.60	34	34	54
15.3	1947	15.60	34	34	54
12.4	1947	15.60	42	34	54
12.4	1947	15.60	42	38	62
17.3	2337	21.73	42	38	62
17.3	2337	21.73	42	38	62
17.3	2337	21.73	42	38	62
17.3	2337	21.73	42	38	62
17.3	2337	21.73	42	38	62
17.3	2337	21.73	42	38	62
17.3	2337	21.73	42	38	62
17.3	2337	21.73	42	38	62
15.1	2337	21.73	48	37	59
15.1	2663	21.73	48	37	59
17.2	2663	24.71	48	37	59
17.2	2663	24.71	48	37	59
17.2	2663	24.71	48	37	59
17.2	2663	24.71	48	37	59
17.2	2663	24.71	48	37	59
17.2	2663	24.71	48	37	59
15.6	2663	24.71	53	37	59
15.6	2663	24.71	53	21	14
9.6	2384	15.29	53	21	14
9.6	2384	15.29	53	21	14
9.6	2384	15.29	53	21	14
9.6	2384	15.29	53	21	14
9.6	2384	15.29	53	21	14
9.6	2384	15.29	53	21	14
9.6	2384	15.29	53	21	14
9.6	2384	15.29	53	21	14
9.1	2384	15.29	56	21	14
9.1	2384	15.29	56	32	43
8.3	2193	13.96	56	32	43
8.3	2193	13.96	56	32	43
8.3	2193	13.96	56	32	43
8.3	2193	13.96	56	32	43
8.3	2193	13.96	56	32	43
8.3	2193	13.96	56	32	43
8.3	2193	13.96	56	32	43
8.3	2193	13.96	56	32	43
7.9	2193	13.96	59	33	43
7.9	2298	13.96	59	33	46
9.4	2298	16.64	59	33	46
9.4	2298	16.64	59	33	46
9.4	2298	16.64	59	33	46
9.4	2298	16.64	59	33	46
9.4	2298	16.64	59	33	46
9.4	2298	16.64	59	33	46
9.4	2298	16.64	59	33	46
8.8	2298	16.64	63	33	46
8.8	2298	16.64	63	33	21
3.6	2346	6.79	63	33	21
3.6	2346	6.79	63	33	21
3.6	2346	6.79	63	33	21
3.6	2346	6.79	63	33	21
3.6	2346	6.79	63	33	21
3.6	2346	6.79	63	33	21
3.6	2346	6.79	63	33	21
3.5	2346	6.79	64	35	21
3.5	1959	6.79	64	35	49
6.8	1959	13.00	64	35	49
6.8	1959	13.00	64	35	49
6.8	1959	13.00	64	35	49
6.8	1959	13.00	64	35	49
6.8	1959	13.00	64	35	49
6.8	1959	13.00	64	35	49
6.8	1959	13.00	64	35	49
6.8	1959	13.00	64	35	49
6.8	1959	13.00	64	35	49
6.9	1959	13.00	63	25	49
6.9	1946	13.00	63	25	22
3.5	1946	6.62	63	25	22
3.5	1946	6.62	63	25	22
3.5	1946	6.62	63	25	22
3.5	1946	6.62	63	25	22
3.5	1946	6.62	63	25	22
3.5	1946	6.62	63	25	22
3.6	1946	6.62	61	25	22
3.6	1946	6.62	61	25	26
4.0	1897	7.24	61	25	26
4.0	1897	7.24	61	25	26
4.0	1897	7.24	61	25	26
4.0	1897	7.24	61	25	26
4.0	1897	7.24	61	25	26
4.0	1897	7.24	61	25	26
4.0	1897	7.24	61	25	26
4.0	1897	7.24	61	25	26
4.0	1897	7.24	60	27	26
4.0	1861	7.24	60	27	30
4.3	1861	7.77	60	27	30
4.3	1861	7.77	60	27	30
4.3	1861	7.77	60	27	30
4.3	1861	7.77	60	27	30
4.3	1861	7.77	60	27	30
4.3	1861	7.77	60	27	30
4.3	1861	7.77	60	27	30
4.3	1861	7.77	60	26	28
4.3	1843	7.70	60	26	28
4.3	1843	7.70	60	26	28
4.3	1843	7.70	60	26	28
4.3	1843	7.70	60	26	28
4.3	1843	7.70	60	26	28
4.3	1843	7.70	60	26	28
4.3	1843	7.70	60	26	28
4.4	1843	7.70	59	26	28
4.4	1843	7.70	59	21	28
4.4	1843	7.70	59	21	18
2.8	1816	4.96	59	21	18
2.8	1816	4.96	59	21	18
2.8	1816	4.96	59	21	18
2.8	1816	4.96	59	21	18
2.8	1816	4.96	59	21	18
2.8	1816	4.96	59	21	18
2.8	1816	4.96	59	21	18
2.9	1816	4.96	57	17	12
2.9	1752	4.96	57	17	12
1.8	1752	3.15	57	17	12
1.8	1752	3.15	57	17	12
1.8	1752	3.15	57	17	12
1.8	1752	3.15	57	17	12
1.8	1752	3.15	57	17	12
1.8	1752	3.15	57	17	12
1.9	1752	3.15	56	17	12
1.9	1752	3.15	56	25	28
1.9	1752	3.15	56	25	28
4.2	1719	7.10	56	25	28
4.2	1719	7.10	56	25	28
4.2	1719	7.10	56	25	28
4.2	1719	7.10	56	25	28
4.2	1719	7.10	56	25	28
4.2	1719	7.10	56	25	28
4.2	1719	7.10	56	25	28
4.2	1719	7.10	56	25	28
4.2	1735	7.10	56	29	35
5.1	1735	8.60	56	29	35
5.1	1735	8.60	56	29	35
5.1	1735	8.60	56	29	35
5.1	1735	8.60	56	29	35
5.1	1735	8.60	56	29	35
5.1	1735	8.60	56	29	35
5.2	1735	8.60	55	29	35
5.2	1735	8.60	55	20	19
2.1	1287	3.53	55	20	19
2.1	1287	3.53	55	20	19
2.1	1287	3.53	55	20	19
2.1	1287	3.53	55	20	19
2.1	1287	3.53	55	20	19
2.1	1287	3.53	55	20	19
2.1	1287	3.53	55	20	19
2.1	1287	3.53	55	20	19
2.8	1287	3.53	42	20	19
2.8	993	3.53	42	20	33
3.0	993	3.80	42	20	33
3.65	1798	10.00	13	35	40
1.92	2349	18.97	13	35	55
1.92	2349	18.97	13	35	55
2.04	2484	26.17	19	34	63
2.04	2484	26.17	19	34	63
2.04	2484	26.17	19	34	63
3.13	2229	23.31	26	43	71
3.13	2229	23.31	26	43	71
3.85	2681	23.31	32	35	53
4.37	2681	20.55	32	35	53
4.78	2681	20.55	35	35	53
4.14	2605	23.75	35	34	57
4.14	2605	23.75	35	34	57
