980,25,19,27
980,25,19,27
980,8,19,27
980,8,19,27
829,8,19,29
829,8,19,29
829,8,19,29
829,8,19,29
829,8,19,29
829,8,19,29
829,8,19,29
829,6,19,29
829,6,41,76
1543,6,41,76
1543,6,41,76
1543,6,41,76
1543,6,41,76
1543,6,41,76
1543,6,41,76
1543,26,41,76
1543,26,78,76
1543,26,78,84
5282,26,78,84
5282,26,78,84
5282,26,78,84
5282,26,78,84
5282,26,78,84
5282,26,78,84
5282,26,78,84
5282,44,78,84
5282,44,83,77
3717,44,83,77
3717,44,83,77
3717,44,83,77
3717,44,83,77
3717,44,83,77
3717,44,83,77
3717,44,83,77
3717,57,83,77
4716,57,83,83
4716,57,83,83
4716,57,83,83
4716,57,83,83
4716,57,83,83
4716,57,83,83
4716,57,83,83
4716,57,83,83
4716,67,42,83
4716,67,42,83
4497,67,42,83
4497,67,42,83
4497,67,42,83
4497,67,42,83
4497,67,42,83
4497,67,42,83
4497,67,42,83
4497,76,83,82
4175,76,83,82
4175,76,83,82
4175,76,83,82
4175,76,83,82
4175,76,83,82
4175,76,83,82
4175,76,83,82
4175,84,83,82
4616,84,83,82
4616,84,83,82
4616,84,83,82
4616,84,83,82
4616,84,83,82
4616,84,83,82
4616,84,83,82
4616,84,83,82
4616,92,83,82
4616,92,29,30
4199,92,29,30
4199,92,29,30
4199,92,29,30
4199,92,29,30
4199,92,29,30
4199,92,29,30
4199,92,29,30
4199,97,29,30
4199,97,41,63
3738,97,41,63
3738,97,41,63
3738,97,41,63
3738,97,41,63
3738,97,41,63
3738,97,41,63
3738,100,41,63
3738,100,44,72
3862,100,44,72
3862,100,44,72
3862,100,44,72
3862,100,44,72
3862,100,44,72
3862,100,44,72
3862,100,44,72
3862,104,57,72
3862,104,57,80
4035,104,57,80
4035,104,57,80
4035,104,57,80
4035,104,57,80
4035,104,57,80
4035,104,57,80
4035,104,57,80
4035,107,57,80
3300,107,29,15
3300,107,29,15
3300,107,29,15
3300,107,29,15
3300,107,29,15
3300,107,29,15
3300,107,29,15
3300,97,23,15
2852,97,23,13
2852,97,23,13
2852,97,23,13
2852,97,23,13
2852,97,23,13
2852,97,23,13
2852,97,23,13
2852,97,23,13
2852,97,23,13
2852,68,20,13
2041,68,20,14
2041,68,20,14
2041,68,20,14
2041,68,20,14
2041,68,20,14
2041,68,20,14
2041,68,20,14
2041,68,20,14
2041,53,20,14
2041,53,20,14
1910,53,20,14
1910,53,20,14
1910,53,20,14
1910,53,20,14
1910,53,20,14
1910,53,20,14
1910,53,20,14
1910,53,20,14
1910,28,20,14
945,28,18,24
945,28,18,24
945,28,18,24
945,28,18,24
945,28,18,24
945,28,18,24
945,28,18,24
945,22,18,24
945,22,44,24
884,22,44,72
884,22,44,72
884,22,44,72
884,22,44,72
884,22,44,72
884,22,44,72
884,22,44,72
884,22,44,72
884,24,29,72
1995,24,29,33
1995,24,29,33
1995,24,29,33
1995,24,29,33
1995,24,29,33
1995,24,29,33
1995,24,29,33
1995,26,34,33
2100,26,34,52
2100,26,34,52
2100,26,34,52
2100,26,34,52
2100,26,34,52
2100,26,34,52
2100,26,34,52
2100,26,34,52
2100,33,34,52
2100,33,39,68
2815,33,39,68
2815,33,39,68
2815,33,39,68
2815,33,39,68
2815,33,39,68
2815,33,39,68
2815,33,39,68
2815,33,39,68
2815,44,39,68
2815,44,35,47
3674,44,35,47
3674,44,35,47
3674,44,35,47
3674,44,35,47
3674,44,35,47
3674,44,35,47
3674,52,35,47
3674,52,47,47
4411,52,47,80
4411,52,47,80
4411,52,47,80
4411,52,47,80
4411,52,47,80
4411,52,47,80
4411,52,47,80
4411,65,47,80
4411,65,83,84
5419,65,83,84
5419,65,83,84
5419,65,83,84
5419,65,83,84
5419,65,83,84
5419,65,83,84
5419,65,83,84
5419,75,83,84
4102,75,83,80
4102,75,83,80
4102,75,83,80
4102,75,83,80
4102,75,83,80
4102,75,83,80
4102,75,83,80
4102,75,83,80
4102,85,83,80
4102,85,43,70
4675,85,43,70
4675,85,43,70
4675,85,43,70
4675,85,43,70
4675,85,43,70
4675,85,43,70
4675,85,43,70
4675,90,39,70
4675,90,39,60
3512,90,39,60
3512,90,39,60
3512,90,39,60
3512,90,39,60
3512,90,39,60
3512,90,39,60
3512,90,39,60
3512,90,39,60
3512,89,25,13
3394,89,25,13
3394,89,25,13
3394,89,25,13
3394,89,25,13
3394,89,25,13
3394,89,25,13
3394,89,25,13
3394,89,25,13
3394,91,25,13
3394,91,40,76
3546,91,40,76
3546,91,40,76
3546,91,40,76
3546,91,40,76
3546,91,40,76
3546,91,40,76
3546,91,40,76
3546,91,40,76
3546,91,40,76
3546,96,40,76
3546,96,57,64
3769,96,57,64
3769,96,57,64
3769,96,57,64
3769,96,57,64
3769,96,57,64
3769,96,57,64
3769,96,57,64
3769,93,22,12
2798,93,22,12
2798,93,22,12
2798,93,22,12
2798,93,22,12
2798,93,22,12
2798,93,22,12
2798,93,22,12
2798,93,22,12
2798,79,22,12
2798,79,18,21
1087,79,18,21
1087,79,18,21
1087,79,18,21
1087,79,18,21
1087,79,18,21
1087,79,18,21
1087,79,18,21
1087,68,18,21
1087,68,16,21
978,68,16,21
978,68,16,21
978,68,16,21
978,68,16,21
978,68,16,21
978,68,16,21
978,68,16,21
989,0,20,32
989,0,20,32
989,0,25,44
1200,0,25,44
1200,0,25,44
1200,0,25,44
1200,0,25,44
1200,0,25,44
1200,0,25,44
1200,0,25,44
1200,0,25,44
1200,16,25,44
1200,16,57,44
3353,16,57,80
3353,16,57,80
3353,16,57,80
3353,16,57,80
3353,16,57,80
3353,16,57,80
3353,16,57,80
3353,16,57,80
3353,32,83,80
2894,32,83,79
2894,32,83,79
2894,32,83,79
2894,32,83,79
2894,32,83,79
2894,32,83,79
2894,32,83,79
2894,47,83,79
2894,47,83,79
4009,47,83,79
4009,47,83,79
4009,47,83,79
4009,47,83,79
4009,47,83,79
4009,47,83,79
4009,47,83,79
4009,61,27,79
4415,61,27,14
4415,61,27,14
4415,61,27,14
4415,61,27,14
4415,61,27,14
4415,61,27,14
4415,61,27,14
4415,69,27,14
4415,69,83,77
3810,69,83,77
3810,69,83,77
3810,69,83,77
3810,69,83,77
3810,69,83,77
3810,69,83,77
3810,69,83,77
3810,79,83,77
3810,79,23,12
3637,79,23,12
3637,79,23,12
3637,79,23,12
3637,79,23,12
3637,79,23,12
3637,79,23,12
3637,79,23,12
3637,81,23,12
3637,81,41,12
3637,81,41,79
3197,81,41,79
3197,81,41,79
3197,81,41,79
3197,81,41,79
3197,81,41,79
3197,81,41,79
3197,81,41,79
3197,81,41,79
3197,84,38,79
2757,84,38,60
2757,84,38,60
2757,84,38,60
2757,84,38,60
2757,84,38,60
2757,84,38,60
2757,84,38,60
2757,86,38,60
2757,86,22,13
2576,86,22,13
2576,86,22,13
2576,86,22,13
2576,86,22,13
2576,86,22,13
2576,86,22,13
2576,86,22,13
2576,81,21,13
2576,81,21,12
2470,81,21,12
2470,81,21,12
2470,81,21,12
2470,81,21,12
2470,81,21,12
2470,81,21,12
2470,81,21,12
2470,79,21,12
2470,79,38,74
2427,79,38,74
2427,79,38,74
2427,79,38,74
2427,79,38,74
2427,79,38,74
2427,79,38,74
2427,79,38,74
2427,78,36,74
2421,78,36,56
2421,78,36,56
2421,78,36,56
2421,78,36,56
2421,78,36,56
2421,78,36,56
2421,78,36,56
2421,78,36,56
2421,78,36,56
2421,80,27,56
2440,80,27,22
2440,80,27,22
2440,80,27,22
2440,80,27,22
2440,80,27,22
2440,80,27,22
2440,80,27,22
2440,80,27,22
2440,73,20,22
2186,73,20,12
2186,73,20,12
2186,73,20,12
2186,73,20,12
2186,73,20,12
2186,73,20,12
2186,73,20,12
2186,73,20,12
2186,73,20,12
2186,55,18,12
1522,55,18,13
1522,55,18,13
1522,55,18,13
1522,55,18,13
1522,55,18,13
1522,55,18,13
1522,55,18,13
1522,55,18,13
1522,43,17,13
1241,43,17,18
1241,43,17,18
1241,43,17,18
1241,43,17,18
1241,43,17,18
1241,43,17,18
1241,43,17,18
1241,43,17,18
1241,23,17,18
1241,23,15,15
1162,23,15,15
1162,23,15,15
1162,23,15,15
1162,23,15,15
1162,23,15,15
1162,23,15,15
1162,20,15,15
1162,20,33,80
1164,20,33,80
1164,20,33,80
1164,20,33,80
1164,20,33,80
1164,20,33,80
1164,20,33,80
1164,20,33,80
1164,26,33,80
1164,26,27,36
1421,26,27,36
1421,26,27,36
1421,26,27,36
1421,26,27,36
1421,26,27,36
1421,26,27,36
1421,26,27,36
1421,28,28,36
1547,28,28,39
1547,28,28,39
1547,28,28,39
1547,28,28,39
1547,28,28,39
1547,28,28,39
1547,28,28,39
1547,28,28,39
1547,33,28,39
1547,33,34,52
1878,33,34,52
1878,33,34,52
1878,33,34,52
1878,33,34,52
1878,33,34,52
1878,33,34,52
1878,33,34,52
1878,39,34,52
2193,39,32,40
2193,39,32,40
2193,39,32,40
2193,39,32,40
2193,39,32,40
2193,39,32,40
2193,39,32,40
2193,47,32,40
2193,47,47,78
2672,47,47,78
2672,47,47,78
2672,47,47,78
2672,47,47,78
2672,47,47,78
2672,47,47,78
2672,47,47,78
2672,47,47,78
2672,52,47,78
2672,52,47,78
4452,52,47,80
4452,52,47,80
4452,52,47,80
4452,52,47,80
4452,52,47,80
4452,52,47,80
4452,52,47,80
4452,65,29,80
